Text,hashtag,Translated Text
nak ayam goyeng..,[],Son Goyeng Chicken ..
awal.. hahaha,[],Beginning .. Hahaha
wahhhhh,[],Wahhhhh
dorng hanya ikut arahan.. jangan la wutohkan dorng tecer.. kesian dorng.,[],Dorng just followed the direction ... don't want to do the tire ... Dorng.
ko jauh seram.. aku yg selalu g mall tu?,[],how come it's far scary .. I'm always the mall?
dafuq..,[],Dafuq ..
aamiinn,[],Aamiinn
kesian anak mereka.,[],their child's impression.
woooooooo,[],Woooooooo
netizen = palataologist,[],Netizen = Palataologist
i'm at st microelectronics pte ltd (amk) in singapore,[],I'm at St. Microelectronics Pte Ltd (AMK) in Singapore
sama,[],same
alhamdulillah.,[],Alhamdulillah.
emm.. betul.. bertabahlah ye u..nnt naik settlekan lah kerja tu..,[],Emm .. that's right .. TEETAH YE YE U..NNT RIEVE SETTLEKE WORK ...
jgn gaduh u.. semoga dipermudahkan.,[],Don't be rowdy ... hopefully it will be easier.
i tak cuti.. kerja tau.. hahaha..kerja i mmg tak terikat public.,[],I don't leave .. work know .. hahaha..works i mmg is not bound by public.
esok buka.. mlm ni rilek dulu u..tiktok dulu ke. bigo ke..,[],tomorrow open .. mlm ni relax first u..tiktok first to. Bigo to ..
no biggie.,[],No Biggie.
semoga yg baik je tan.. kuatman semangat ye.,[],"I hope the good one is ... strong, the spirit."
kah kah,[],Kah
run!,[],Run!
"astaghfirullahalazim..mintak jauh..jaga diri kt sne..pkai mask,pakai sarung tangan je kalau boleh. haih. mcm..",[],"Astaghfirullahalazim..torp far ... keep yourself in Sne ... pkai mask, wear gloves je if you may. Haih. Mcm .."
"harapnya tak betul la.., tp tu la sne pun ramai china mainland kan..",[],"the hope is not right, la .., but you la Sne are also crowded with China Mainland right ..."
serius la?,[],Seriously la?
bertabahlah anak muda..,[],Target young people ..
asalkan lepas geram dh la..,[],as long as it is furious dh la ..
kikiki.. dlm imaginasi pun jadi la kan?,[],"kikiki .. even in imagination, right?"
itu la kan.. bahagia kan..tp sayang.. mampu terlaksana di imaginasi je.,[],That's it right ... happy right ... dear ... can be done in the imagination je.
"pukul dia balik, pijak dia.. tumbuk muka dia.",[],"hit him back, massage him .. mash him."
hahaha..itu la tu.. adehh,[],hahaha .. that's la tu .. adehh
same la.. sye kalau shift dia je.. mmg bosan la jadinya sbb buat kerja sikit post kt group.. bgtau..itu ini la.. mende nth.. nnt sye tnjuk contoh.. hahaha,[],Same la .. Sye if the shift is je .. mmg tired of it so it happens to work a little post kt group .. really ... that's this la .. mende nth .. nnt sye tnjuk sample .. hahaha
kah kah kah..tanya pulak forest city tu siapa punya projek.. yak yak ye je beliau nk kritik kerajaan..,[],"Are you ... there is a Forest City, who has a project ... Yak Yeah, ye"
hahah.. itu yg berlaku.. gigih terangkan kt group kerja bla bla bla done by mr yada yada yada.. s done by mr copacobana yiehaa..,[],hahah .. that's what applies ... persistent in the Group working group blah blah blah done by Mr. Yada Yada Yada .. S Done by Mr. Copacobana Yiehaa ..
kah kah.. kan??bz my ass..ade pulak jenis suka tolak kt orang lain..,[],Are you ... right ?? BZ My Ass..ade Pulak type likes to reject other people ...
"spesis ni mmg akan tryhard semua benda, kadang smpai menyusahkan orang lain sbb dia nk jilat punya pasal.dlm whatsapp group kerja ni ade spesis mcm tu. menyampah semua kerja nk diberitahu dlm group",[],"This is specific to the tryhard of all things, sometimes until we are troublesome for others because he licks to have an article. Dlm Whatsapp Group Work This is specifically MCM. delivered all the work of NK was told in the group"
i hate penjilat..cacat otak,[],I HATENLY HATE ... BRAIN CONTACT
mana ada perli.. aigoo u.. haha..,[],Where's there is a perli .. aigoo u .. haha ​​..
"makin panjang la beratur lepas ni.. aku pergi dr bebaru bukak kt ipd skudai tu,lek tenang je.. pastu mkin lama mkin panjang ea beratur..",[],"The longer la is free to let go of this .. I went from the bebaru open to the ipd skudai tu, lek calm je .. must be a long time maybe long ea is gone .."
i'm at amj canteen,[],I'm at Amj Canteen
hamboih..emoji..hahahaha,[],Hamboih..emoji..hahahaha
alhamdulillah..okay dh boleh tido semula kalau takde nk buat pape..,[],Alhamdulillah..okay dh may be tido at first if takde nk for pape ..
"ala.. dah tgok kan.. selamat pagi.. selamat bekerja.. jgn lupa breakfast tu.. pkai mask, rajinkan diri cuci tangan, banyakkan minum air masak.",[],"ala .. already tg cok right .. good morning .. good work .. don't forget to breakfast ... pkai mask, diligently yourself washing hands, drink lots of cooking water."
bertabahlah anak muda..,[],Target young people ..
alash nk tanya.,[],Alash nk asked.
"biadap jenis mcm tu.. nk niaga buat post sendiri la.kacau posting orang pehal, paling best dia pi post barang yg sama dengan owner post tp dia buang harga..erggggh",[],BIADANG TYPE MCM TU ... NK NIAGA Create your own post.
"aduhh,kalau kerja kt sg ni.mmg dh kena halau suruh pi klinik,pastu rehat kt rumah dah.haha.ubat batuk jangan lupa mkan tu la.leceh jgak kalau tengah kerja, mkan ubat batuk nnt ngntuk takleh bwak bincang pulak. jadinya banyakkan minum air masak la ye",[],"Ouch, if you work, I will be hit by the clinic, you must take a break. so a lot of drinking water cook la"
"alhamdulillah,pastu mkan la ubat sakit kepala ya..jaga kesihatan tu.. keadaan tak berapa nk okay sekarang ni. air masak pun banyakkan minum,rajinkan diri cuci tangan apa semua.",[],"Alhamdulillah, surely I still have a headache ... keep on vision ... the situation is not okay now. Cooking water too much drink, diligently wash your hands all."
makannnnnn..,[],eatsnnnnn ..
"la la la la la, public pun kerja. ( st microelectronics pte ltd (amk) in singapore)",[],"La la la la la, public is also working. (St. Microelectronics Pte Ltd (AMK) in Singapore)"
"itu dalam bidang kuasa kkm ke?kalau ye pun benci kerajaan sekarang, tapi janganlah bingai mcm ni.. adehh",[],"that's in the field of power of KKM to? If you hate the kingdom now, but don't bingi mcm ni .. adehh"
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam. selamat bercuti kepada mereka yang bercuti dan selamat bekerja kepada mereka yang bekerja..,[],Assalamualaikum and good morning TwitterJaya residents. Congratulations on moving on those who are coming out and happy work for those who work ..
i want this link,[],I want this link
"of course la ingat.sampai termimpi mmpi..setan punya setan, aku nk tido dia kcau aku tido pulak.",[],"of course he remembers. Until the dreamed of MMPI ... I have a devil, I don't want him to go on."
"kite smpai sekarang oh..nk pape call, tu pun kalau rjin nk angkt. hahahaha. sbb kdg angkat call pun boleh pening, mabuk ape semua.",[],"Kite until now oh ... no pape call, even if Rjin NK Angkt. ha ha ha ha. as follows, lifting the call may be dizzy, all drunk."
sbb taknak bertiktok.. hahahaah..,[],"as follows, it is not the same ... hahahaah .."
"alhamdulillah,sye langsung tak boleh. mmg akan pening.. nk muntah punya..huhu",[],"Alhamdulillah, Sye is not allowed directly. mmg will be dizzy .. nk vomiting ... huhu"
i hate tiktok..,[],I Hate Tiktok ..
keh keh keh.. nk hadiah jgak..,[],Khan Khan .. nk gift or not ..
"mcm la nak ambil tindakan.. kah kah kah..kosong la woi r&amp;f, country garden dengan forest city.",[],"Mcm la, kid, take action ... is it ... the grocery lahi r & amp; f, country garden with forest city."
sama weh.. dah naik kenderaan mmg phone tak pegang dah..,[],Same weh .. already riding a vehicle mmg phone doesn't hold it ...
"lola pun sama,tukar la mask tu banyak kali ye..cuci tangan ape semua..semoga semuanya dilindungi virus berjangkit ni.",[],"Lola was the same, exchanged la masks many times ... Wash your hands all ... hopefully everything is protected by the virus."
"hsa too, //xxxx :am",[],"hsa too, // xxxx: am"
"nk lepaskan diri punya pasal, yg pemerintah ni pun sama sengal adehh..",[],"nk let go of yourself having an article, which is the same as the same as the same ..."
"well, i bet that you look good on the dance floori don't know if you're looking for romance or...i don't know what you're looking fori said i bet that you look good on the dance floordancing to electro-pop like a robot from said, from !",[],"Well, I bet that you look good on the dance floor don't know if you're looking for romance or ... i don't know what you're looking up stories Said I bet that you look good on the dance flordancing to Electro-Pop Like a Robot From Said, From!"
"and no, there ain't no love, no montagues or capuletsjust banging tunes and dj setsdirty dance floors, and dreams of naughtiness!",[],"and no, there ain't no love, no Montagues or Capuletsjust Banging Tunes and DJ Setsdirty Dance Floors, and Dreams of Naughts!"
"i bet that you look good on the dance floori don't know if you're looking for romance or...i don't know what you're looking fori said i bet that you look good on the dance floordancing to electro-pop like a robot from well, from !",[],"I bet that you look good on the dance floor don't know if you're looking for romance or ... i don't know what you're looking up stories Said I bet that you look good on the dance Floordancing to Electro- Pop like a robot from well, from!"
"that your shoulders are frozen (cold as the night)oh, but you're an explosion (you're dynamite)your name isn't rio, but i don't care for sandand lighting a fuse might result in a bang, b-b-bang-go.",[],"that your shoulders are frozen (cold as the night) oh, but you're an explosion (you're dynamite) your name isn't rio, but i don't care for sandand lighting a fuse might result in a bang, b-b-b-b-b-b- -bang-go."
"i wish you'd stop ignoring mebecause it's sending me to despair,without a sound yeah you're calling meand i don't think it's very fair",[],"I Wish You'd Stop Ignoring Mebecaause It's Sending Me To Despair, Without A Sound Yeah You're Calling Meand I Don't Think It's Very Fair"
"i bet that you look good on the dance floori don't know if you're looking for romance or...i don't know what you're looking fori said i bet that you look good on the dance floordancing to electro-pop like a robot from well, from !",[],"I bet that you look good on the dance floor don't know if you're looking for romance or ... i don't know what you're looking up stories Said I bet that you look good on the dance Floordancing to Electro- Pop like a robot from well, from!"
"and your shoulders are frozen (cold as the night)oh, but you're an explosion (you're dynamite)your name isn't rio, but i don't care for sandand lighting the fuse might result in a bang, b-b-bang-oh",[],"and your shoulders are frozen (cold as the night) oh, but you're an explosion (you're dynamite) your name isn't rio, but i don't care for sandand lighting the fuse might result in a bang, b-b-b-b-b -bang-oh"
"stop making the eyes at me, i'll stop making the eyes at youwhat it is that surprises me is that i don't really want you to",[],"Stop making the eyes at me, I'm stop making the eyes at youwhat it is that surprise me is that I don't really want you to"
terima kasih awaknya.. tu la.. kerja area sini pulak tu yg dh ade kes. mmg kena jaga la.,[],Thank you for the crew .. Tu la ... the area of ​​the area here is the one who dh ade kes. mmg hit you.
"bertabahlah ye cik misi, semoga dipermudahkan dan diberi perlindungan dr penyakit berjangkit",[],"Towered Ye Cik Misi, hopefully it will be easier and given protection from the disease"
i'm at st microelectronics pte ltd (amk) in singapore,[],I'm at St. Microelectronics Pte Ltd (AMK) in Singapore
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.selamat bercuti kepada mereka yang bercuti dan selamat bekerja kepada mereka yang bekerja mcm aku ni..happy chinese new year kepada semua rakan yang berbangsa cina.,[],Assalamualaikum and good morning TwitterJaya citizens all of nature. Good luck to those who are coming out and happy work for those who work MCM me ... Happy Chinese New Year to all Chinese nation.
wahh.. tgginya..,[],wahh .. his tggar ..
bg kite la....hahahaha,[],bg kite la .... hahahaha
hahaha.. sbb kerja kan.. ni esok cuti leh la jalan.. hehe.. esok kerja dh..,[],hahaha .. as worked right .. this is the next time you leave la la.
kenapa lambat?,[],Why is it slow?
puyyohh.. puyyohh..,[],Puyyohh .. Puyyohh ..
i want this vid,[],i want this vid
hahahaha..,[],ha ha ha ha..
okay kantoi u google..,[],Okay Kantoi U Google ..
ooo.. begitu.. hehehe.. tak tau bahasa cina.. ahahah,[],ooo .. I see .. hehehe .. don't know Chinese .. ahahah
maksud ayat?? hahaha,[],I mean verse ?? ha ha ha
"okay, kalau berkesempatan.",[],"Okay, if you have the opportunity."
esok kite pulak lena.. sbb ahad kerja pagi.. awal pagi dh bngun..,[],tomorrow kite pulak lana .. as follows working morning .. early morning dh bngun ..
"ampus, aku panggil ubat stapler je.",[],"Ampus, I call ubat stapler je."
"woi cekak rambut ada dalam bkul motor aku, esok aku hantar..",[],"Wow, I wonder my hair is in my motorbike, tomorrow I will deliver .."
nak msuk jgak..,[],"Son, it's not like it .."
"masalah ah liverpool ni, menang liga hancur dunia kot, hah tu la first and last liverpool pegang epl.",[],"AH Liverpool's problem, winning the League is destroyed by the world, hah tu la First and Last Liverpool hold EPL."
emm.. emm...,[],umm ... um ...
serius ni tau..,[],seriously know ..
aloo.. okay la.. okay la.. minggu lg smpai..,[],aloo .. okay la .. okay la .. Sunday again ...
esok acanul sampai.. tggu ea..,[],Tomorrow acanul until ... TGGU EA ..
aigooo..,[],aigooo ..
siapa ali gatie?aku kenal ali mamak je.,[],Who is Ali Gatie? I know Ali Mamak Je.
"mcm makin ramai je yg percaya..ade je hri lalu org promot jenama timbang kilo ni n ramai je lg yg membelinya, dh diterangkan tu produk timbang kilo tak nak percaya..",[],"MCM is getting more and more crowded who believes ... made you and then the promot is a kilo weighing and it's busy who bought it, DH explained that the kilo weighing product did not believe it .."
cili je mulut dia tu kina..,[],chili je he is quinine ...
hahaa..bertabahlah kalau itu berlaku..silap hri bulan kena viralkan pun ye jgak.,[],Hahaa ... be a lot of time if it is valid ... the moon is hit by a viral moon.
baru nk rasa lagi ni kib.. dorng bru bukak yg kt senai ni..ganti skudai.,[],just feel again this kib .. dorng bru it opens that kt senai ni ... replacing skudai.
"i'm at nasi royale in senai, johor",[],"I'm at rice royale in Senai, Johor"
nsib baik.. kah kah.. kalau tak...fikir lain nnt ex tu..,[],NSIB is good ... if you don't ... you think you are ...
nak gelak jgak boleh?,[],Do you want to laugh?
"keburukankau gaji tinggi berkemungkinan kena dengki sampai di buang kerja, mmber aku dh kena, reveal gaji punya pasal kt rakan sekerja yg sama jawatan,sampai kena buang kerja la ea.",[],"The ugliness of a high salary is likely to be hit by envy until I was infected, I was hit, the salary had to have an article about the same work, until I was hit by La EA."
bhahahahahah,[],Bhahahahahah
"tak kenal,hahaha",[],"don't know, hahaha"
noreen tu siapa pulak?hahaha,[],noreen who is it? hahaha
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
kena gelak ke kena sedih ni?,[],hit by a sadness?
bukan.. hensem lg dak tu..,[],no .. hensem again dak ...
"bising ah, dh , bukn thun..",[],"noisy ah, dh, bukn thun .."
lah.. yeke.. hahahanatnyaaa... hahahahaha,[],lah .. yeke .. hahahahaaaa ... hahahahaha
kan???tp sorry la.. tak layan mmber mcm ni.. lg yg muncul bila masa susah. bila senang hilang..,[],right ??? but sorry la .. don't serve mcm mcm .. again what appears when a hard time. if happy disappears ..
